id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
109,0.6318309104,KMCXRP#0109,,,FFFFFF,None,Orange,orange Hooded sweatshirt,None,None,1,None,Green Karasu,orange Keen,53,orange Braid,orange Braid,orange Braid,1 Index finger,purple Steampunk,UWU,None,None,Sun purple,Purple,Purple,Purple
110,0.8263886612,KMCXRP#0110,,,FFFFFF,None,Blue,orange Uniform 6,None,None,3,None,None,brown Quiet,14,brown Princess,brown Princess,brown Princess,3 Grip,None,Smile,None,None,None,Purple,Purple,Purple
111,0.208486357,KMCXRP#0111,,,FFFFFF,None,Light Blue,purple Kimono,None,None,4,navy Zaku,None,orange Keen,53,orange Long permanent,orange Long permanent,orange Long permanent,4 Palm,None,Serious,Tattoo,None,None,Blue Green,Blue Green,Blue Green
112,0.2230733232,KMCXRP#0112,,,FFFFFF,None,Orange,blue Uniform 2,None,None,3,blue green Jimu,None,marron Rounded,40,marron Twin tail,marron Twin tail,marron Twin tail,3 Index finger,None,Sleepy,Tear,red Hannya mask,None,Purple,Purple,Purple
113,0.8606183317,KMCXRP#0113,,,FFFFFF,None,Light Blue,light blue Overall,None,None,5,None,Green AR Glasses,gray Boy,27,gray Bob,gray Bob,gray Bob,5 Piece,None,Surprised,Tear,None,None,Blue,Blue,Blue
114,0.9906751519,KMCXRP#0114,,,FFFFFF,None,Yellow2,purple Jersey,None,None,1,None,None,gray Cat,27,gray Twin tail,gray Twin tail,gray Twin tail,1 Index finger,orange jimu,Surprised,None,None,None,Purple,Purple,Purple
115,0.2241774011,KMCXRP#0115,,,FFFFFF,None,Green,yellow Uniform 10,None,None,1,None,None,black Wink,1,black Twin tail,black Twin tail,black Twin tail,1 Index finger,None,Tired,None,None,None,Yellow,Yellow,Yellow
116,0.3329335984,KMCXRP#0116,,,FFFFFF,None,Yellow2,orange Kimono,None,None,4,None,None,orange Keen,53,orange Short,orange Short,orange Short,4 Ring,None,Serious,None,None,None,Blue,Blue,Blue
117,0.1913479319,KMCXRP#0117,,,FFFFFF,None,Pink,green OL,None,None,2,None,blue Steampunk,red Cat,66,red Twin tail,red Twin tail,red Twin tail,2 Ring,None,Neutral,None,None,None,Purple,Purple,Purple
118,0.4664249155,KMCXRP#0118,,,FFFFFF,None,Yellow2,purple Uniform 3,None,None,5,None,orange Gandamu,marron Shaped,40,marron Dango,marron Dango,marron Dango,5 Index finger,None,Happy,None,None,Sun orange,Blue,Blue,Blue
119,0.02900615685,KMCXRP#0119,,,FFFFFF,pink Flower,Yellow,blue greenUniform 4,None,None,1,light blue Gandamu,pink AR Glasses,orange Rounded,53,orange Twin tail,orange Twin tail,orange Twin tail,1 Grip,blue green Karasu,Surprised,None,None,None,Red,Red,Red
120,0.3640553119,KMCXRP#0120,,,FFFFFF,None,Yellow2,purple Uniform 6,navy Steampunk,navy Steampunk,1,None,None,red Wink,66,red Short,red Short,red Short,1 Ring,red Gas mask1,Tired,None,None,None,Pink,Pink,Pink
121,0.3247714427,KMCXRP#0121,,,FFFFFF,light blue Controller,Blue,light blue Uniform 10,red Steampunk,red Steampunk,3,blue green Gandamu,None,marron Boy,40,marron Short,marron Short,marron Short,3 Piece,None,Candy,None,None,None,Green,Green,Green
122,0.3782412194,KMCXRP#0122,,,FFFFFF,blue Gun,Pink,pink Uniform 8,orange Steampunk,orange Steampunk,1,None,Green Gandamu,marron Serious,40,marron Shaggy,marron Shaggy,marron Shaggy,1 Index finger,None,Smile,None,None,None,Orange,Orange,Orange
123,0.393526529,KMCXRP#0123,,,FFFFFF,None,Green,light blue Tank top,None,None,1,None,None,gray Tigray,27,gray Bob,gray Bob,gray Bob,1 Grip,Green Gandamu,Candy,None,None,None,Yellow,Yellow,Yellow
124,0.8574667388,KMCXRP#0124,,,FFFFFF,blue green mechanical feather,Red,purple Tank top,None,None,5,None,orange Cyber,orange Keen,53,orange Princess,orange Princess,orange Princess,5 Index finger,None,Candy,None,None,None,Orange,Orange,Orange
125,0.6273532491,KMCXRP#0125,,,FFFFFF,navy Octopus,Purple,yellow T-shirt,None,None,1,navy Zaku,light blue Eye pad,red Rounded,66,red Long,red Long,red Long,1 Index finger,None,Candy,None,None,None,Red,Red,Red
126,0.3089982471,KMCXRP#0126,,,FFFFFF,None,Blue,red Overall,None,None,5,yellow Steampunk,purple Steampunk,black Round,1,black Long,black Long,black Long,5 Index finger,None,Tired,None,None,None,Navy,Navy,Navy
127,0.4486225349,KMCXRP#0127,,,FFFFFF,red devil's feather,Red,blue greenUniform 10,None,None,4,navy Gandamu,blue Round glasses,brown Serious,14,brown Short,brown Short,brown Short,4 Palm,None,Happy,None,None,None,Orange,Orange,Orange
128,0.8116028261,KMCXRP#0128,,,FFFFFF,None,Yellow,yellow Uniform 7,purple Headphone2,purple Headphone2,4,None,None,yellow Rounded,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,4 Palm,blue Gas mask1,Candy,None,orange Signal,None,Light Blue,Light Blue,Light Blue
129,0.116405035,KMCXRP#0129,,,FFFFFF,green Octopus,Yellow2,orange Uniform 8,blue Karasu,blue Karasu,3,None,purple Zaku,gray Eyelashes,27,gray Short,gray Short,gray Short,3 Piece,None,Smile,None,None,None,Yellow,Yellow,Yellow
130,0.8711337631,KMCXRP#0130,,,FFFFFF,None,Pink,navy T-shirt,orange Headphone1,orange Headphone1,5,None,None,orange Round,53,orange Long,orange Long,orange Long,5 Ring,None,Surprised,None,None,None,Pink,Pink,Pink
131,0.8679700052,KMCXRP#0131,,,FFFFFF,None,Green,green Tank top,None,None,4,yellow Gandamu,None,black Eyelashes,1,black Braid,black Braid,black Braid,4 Palm,None,Surprised,None,None,None,Orange,Orange,Orange
132,0.130417947,KMCXRP#0132,,,FFFFFF,blue devil's feather,Yellow,blue Sukajan,None,None,2,None,None,black Drooping,1,black Short,black Short,black Short,2 Palm,None,Tongue,None,None,Sun purple,Red,Red,Red
133,0.3680806238,KMCXRP#0133,,,FFFFFF,None,Orange,yellow Uniform 4,None,None,4,None,None,orange Quiet,53,orange Princess,orange Princess,orange Princess,4 Grip,light blue Zaku,Tongue,None,None,None,Navy,Navy,Navy
134,0.7002297203,KMCXRP#0134,,,FFFFFF,None,Red,light blue Uniform 6,yellow jimu,yellow jimu,5,None,None,black Soft,1,black Dango,black Dango,black Dango,5 Ring,blue Gas mask3,Candy,None,None,None,Pink,Pink,Pink
135,0.4478611539,KMCXRP#0135,,,FFFFFF,None,Blue Green,red Tank top,blue green Gandamu,blue green Gandamu,5,None,None,yellow Drooping,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,5 Palm,blue green Karasu,Sleepy,None,None,None,Blue,Blue,Blue
136,0.04311822528,KMCXRP#0136,,,FFFFFF,None,Yellow2,yellow Uniform 9,None,None,4,None,None,marron Boy,40,marron Long,marron Long,marron Long,4 Ring,None,Tongue,None,None,None,Yellow,Yellow,Yellow
137,0.7916206858,KMCXRP#0137,,,FFFFFF,None,Pink,red Uniform 6,purple Zaku,purple Zaku,5,blue Steampunk,None,yellow Drooping,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,5 Grip,blue Gas mask3,Serious,Tear,None,None,Blue,Blue,Blue
138,0.5049445271,KMCXRP#0138,,,FFFFFF,blue Lightsaber,Red,yellow T-shirt,light blue Zaku,light blue Zaku,2,None,blue green Round glasses,orange Quiet,53,orange Short,orange Short,orange Short,2 Grip,light blue jimu,Neutral,None,None,None,Red,Red,Red
139,0.8642073278,KMCXRP#0139,,,FFFFFF,None,Green,orange Sukajan,blue Headphone1,blue Headphone1,3,None,None,gray Keen,27,gray Shaggy,gray Shaggy,gray Shaggy,3 Grip,Cat,Surprised,None,Signal,None,Blue,Blue,Blue
140,0.7042843195,KMCXRP#0140,,,FFFFFF,pink devil's feather,Blue Green,orange Uniform 7,None,None,1,red Zaku,None,black Wink,1,black Braid,black Braid,black Braid,1 Index finger,None,Sleepy,Tattoo,None,None,Pink,Pink,Pink
141,0.6439016257,KMCXRP#0141,,,FFFFFF,None,Blue Green,blue Uniform 5,blue jimu,blue jimu,1,green Gandamu,None,brown Drooping,14,brown Dango,brown Dango,brown Dango,1 Index finger,orange Gas mask2,Neutral,None,None,Sun navy,Blue,Blue,Blue
142,0.02708724625,KMCXRP#0142,,,FFFFFF,None,Yellow2,light blue Uniform 7,light blue Headphone1,light blue Headphone1,4,purple Steampunk,None,black Eyelashes,1,black Shaggy,black Shaggy,black Shaggy,4 Palm,None,UWU,None,None,None,Light Blue,Light Blue,Light Blue
143,0.9578251081,KMCXRP#0143,,,FFFFFF,None,Yellow2,blue Uniform 5,None,None,1,None,None,red Drooping,66,red Dango,red Dango,red Dango,1 Index finger,orange Gas mask1,Serious,None,None,None,Pink,Pink,Pink
144,0.6685067058,KMCXRP#0144,,,FFFFFF,None,Pink,blue greenSukajan,None,None,1,orange Steampunk,None,black Drooping,1,black Shaggy,black Shaggy,black Shaggy,1 Index finger,None,Smile,None,None,None,Purple,Purple,Purple
145,0.6202563831,KMCXRP#0145,,,FFFFFF,None,Orange,orange Overall,orange Headphone1,orange Headphone1,4,None,navy Scouter,orange Quiet,53,orange Shaggy,orange Shaggy,orange Shaggy,4 Palm,None,Serious,None,None,None,Navy,Navy,Navy
146,0.7666006733,KMCXRP#0146,,,FFFFFF,None,Blue,pink Tank top,None,None,3,None,None,orange Serious,53,orange Twin tail,orange Twin tail,orange Twin tail,3 Piece,blue green Gas mask2,Tired,None,None,None,Purple,Purple,Purple
147,0.5016490637,KMCXRP#0147,,,FFFFFF,None,Green,blue greenTank top,None,None,2,None,None,brown Eyelashes,14,brown Braid,brown Braid,brown Braid,2 Index finger,pink Karasu,Tired,None,None,None,Red,Red,Red
148,0.7002577346,KMCXRP#0148,,,FFFFFF,None,Yellow,blue greenUniform 1,purple Gandamu,purple Gandamu,4,None,blue green Cyber,brown Tibrown,14,brown Bob,brown Bob,brown Bob,4 Piece,None,Surprised,None,None,None,Blue Green,Blue Green,Blue Green
149,0.8506993264,KMCXRP#0149,,,FFFFFF,green Controller,Yellow2,light blue Overall,blue Gandamu,blue Gandamu,3,green Jimu,None,black Boy,1,black Long,black Long,black Long,3 Grip,blue Karasu,Smile,None,None,None,Blue,Blue,Blue
150,0.1084464277,KMCXRP#0150,,,FFFFFF,None,Red,blue greenChina,None,None,3,light blue Steampunk,None,gray Boy,27,gray Short,gray Short,gray Short,3 Ring,None,Tired,None,None,None,Red,Red,Red
151,0.03730457071,KMCXRP#0151,,,FFFFFF,None,Yellow2,navy Uniform 8,red Steampunk,red Steampunk,1,pink Zaku,None,red Cat,66,red Braid,red Braid,red Braid,1 Index finger,purple Normal,Sleepy,None,None,Sun purple,Pink,Pink,Pink
152,0.4275755321,KMCXRP#0152,,,FFFFFF,orange devil's feather,Blue,purple T-shirt,None,None,1,pink Jimu,None,orange Soft,53,orange Bob perm,orange Bob perm,orange Bob perm,1 Ring,None,Serious,None,None,None,Blue,Blue,Blue
153,0.6551014163,KMCXRP#0153,,,FFFFFF,None,Light Blue,pink Uniform 7,None,None,5,None,None,orange Soft,53,orange Short,orange Short,orange Short,5 Palm,None,Tongue,None,None,None,Green,Green,Green
154,0.05186240937,KMCXRP#0154,,,FFFFFF,None,Yellow2,green Kimono,None,None,5,None,yellow AR Glasses,brown Eyelashes,14,brown Princess,brown Princess,brown Princess,5 Grip,None,Surprised,None,None,None,Orange,Orange,Orange
155,0.03351210032,KMCXRP#0155,,,FFFFFF,None,Yellow2,light blue Tank top,None,None,2,orange Gandamu,None,black Rounded,1,black Braid,black Braid,black Braid,2 Index finger,None,UWU,None,None,None,Purple,Purple,Purple
156,0.6772368793,KMCXRP#0156,,,FFFFFF,None,Yellow,navy Kimono,green Karasu,green Karasu,1,None,pink Cyber,brown Rounded,14,brown Princess,brown Princess,brown Princess,1 Palm,None,Happy,None,None,None,Green,Green,Green
157,0.4665257392,KMCXRP#0157,,,FFFFFF,None,Pink,pink Sukajan,None,None,5,None,None,yellow Keen,79,yellow Princess,yellow Princess,yellow Princess,5 Ring,None,Surprised,None,None,Sun purple,Green,Green,Green
158,0.08718890742,KMCXRP#0158,,,FFFFFF,blue Controller,Red,green Overall,red Steampunk,red Steampunk,1,blue green Gandamu,None,black Tiblack,1,black Bob perm,black Bob perm,black Bob perm,1 Index finger,Green Normal,Tired,None,None,None,Blue,Blue,Blue
159,0.3150843118,KMCXRP#0159,,,FFFFFF,None,Pink,navy Uniform 9,None,None,3,navy Jimu,None,yellow Shaped,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,3 Grip,None,Neutral,Tear,None,None,Green,Green,Green
160,0.9394476894,KMCXRP#0160,,,FFFFFF,None,Red,blue Uniform 5,None,None,3,None,yellow AR Glasses,yellow Round,79,yellow Short,yellow Short,yellow Short,3 Piece,None,Surprised,None,None,None,Red,Red,Red
161,0.9188478768,KMCXRP#0161,,,FFFFFF,None,Orange,pink Uniform 7,None,None,3,None,blue green Eye pad,marron Round,40,marron Twin tail,marron Twin tail,marron Twin tail,3 Grip,None,Sleepy,Tattoo,None,None,Light Blue,Light Blue,Light Blue
162,0.8914363519,KMCXRP#0162,,,FFFFFF,None,Yellow,red Uniform 2,orange Steampunk,orange Steampunk,1,None,None,black Quiet,1,black Bob,black Bob,black Bob,1 Piece,red Karasu,Neutral,None,None,None,Yellow,Yellow,Yellow
163,0.4388158987,KMCXRP#0163,,,FFFFFF,None,Light Blue,green Uniform 9,None,None,2,blue Steampunk,pink Scouter,gray Round,27,gray Short,gray Short,gray Short,2 Palm,None,Tired,None,None,None,Yellow,Yellow,Yellow
164,0.3016812456,KMCXRP#0164,,,FFFFFF,None,Yellow,red Sukajan,pink jimu,pink jimu,5,None,blue green Steampunk,red Quiet,66,red Shaggy,red Shaggy,red Shaggy,5 Palm,None,Smile,Tear,None,None,Orange,Orange,Orange
165,0.2129491852,KMCXRP#0165,,,FFFFFF,blue green Fish,Yellow2,red Overall,None,None,4,red Gandamu,purple Gandamu,orange Shaped,53,orange Long,orange Long,orange Long,4 Index finger,red Gas mask3,Serious,None,None,None,Blue Green,Blue Green,Blue Green
166,0.4209947409,KMCXRP#0166,,,FFFFFF,None,Red,navy Uniform 6,green Zaku,green Zaku,2,None,None,black Round,1,black Twin tail,black Twin tail,black Twin tail,2 Index finger,Green Gas mask1,Sleepy,None,None,None,Yellow,Yellow,Yellow
167,0.451355188,KMCXRP#0167,,,FFFFFF,None,Light Blue,yellow Uniform 9,None,None,1,None,None,yellow Keen,79,yellow Long,yellow Long,yellow Long,1 Piece,None,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
168,0.3641456191,KMCXRP#0168,,,FFFFFF,None,Green,blue greenUniform 1,None,None,3,pink Zaku,None,orange Keen,53,orange Bob,orange Bob,orange Bob,3 Grip,None,Surprised,None,None,None,Green,Green,Green
169,0.5251855257,KMCXRP#0169,,,FFFFFF,None,Blue Green,navy Sukajan,None,None,2,None,yellow Gandamu,gray Cat,27,gray Short,gray Short,gray Short,2 Piece,None,Tongue,None,None,None,Purple,Purple,Purple
170,0.6683606633,KMCXRP#0170,,,FFFFFF,blue Lightsaber,Blue,pink Uniform 4,blue Gandamu,blue Gandamu,3,orange Zaku,orange Zaku,orange Wink,53,orange Short,orange Short,orange Short,3 Palm,None,Happy,None,None,None,Blue Green,Blue Green,Blue Green
171,0.254185815,KMCXRP#0171,,,FFFFFF,None,Orange,light blue Uniform 9,None,None,2,None,None,black Eyelashes,1,black Princess,black Princess,black Princess,2 Palm,Green jimu,Sleepy,None,None,None,Orange,Orange,Orange
172,0.1034639457,KMCXRP#0172,,,FFFFFF,blue green Fish,Red,navy Uniform 3,red Headphone2,red Headphone2,1,green Zaku,None,gray Shaped,27,gray Braid,gray Braid,gray Braid,1 Index finger,red Gas mask3,Happy,None,None,None,Light Blue,Light Blue,Light Blue
173,0.4024979504,KMCXRP#0173,,,FFFFFF,orange Planet,Blue Green,blue Uniform 1,purple Gandamu,purple Gandamu,4,None,None,orange Drooping,53,orange Bob perm,orange Bob perm,orange Bob perm,4 Grip,None,Tired,None,None,None,Blue,Blue,Blue
174,0.8194847214,KMCXRP#0174,,,FFFFFF,None,Red,blue greenHooded sweatshirt,None,None,1,None,None,red Boy,66,red Long permanent,red Long permanent,red Long permanent,1 Piece,light blue Karasu,Tired,None,None,None,Blue Green,Blue Green,Blue Green
175,0.6221357733,KMCXRP#0175,,,FFFFFF,None,Purple,yellow Shirt,navy Steampunk,navy Steampunk,4,None,None,red Rounded,66,red Braid,red Braid,red Braid,4 Palm,Green Steampunk,Smile,None,None,None,Red,Red,Red
176,0.3865018932,KMCXRP#0176,,,FFFFFF,None,Pink,purple Uniform 6,None,None,5,yellow Steampunk,None,yellow Eyelashes,79,yellow Bob,yellow Bob,yellow Bob,5 Ring,None,Happy,None,None,None,Yellow,Yellow,Yellow
177,0.800445716,KMCXRP#0177,,,FFFFFF,None,Yellow,purple Uniform 2,light blue Zaku,light blue Zaku,3,purple Steampunk,None,red Boy,66,red Short,red Short,red Short,3 Index finger,blue Gas mask3,Serious,Tattoo,None,None,Blue Green,Blue Green,Blue Green
178,0.7993187939,KMCXRP#0178,,,FFFFFF,None,Yellow,yellow Overall,None,None,5,None,None,red Wink,66,red Long,red Long,red Long,5 Grip,purple Gas mask3,Happy,Tattoo,None,None,Orange,Orange,Orange
179,0.7743697571,KMCXRP#0179,,,FFFFFF,None,Blue Green,red Uniform 4,orange Headphone1,orange Headphone1,3,None,None,marron Boy,40,marron Bob perm,marron Bob perm,marron Bob perm,3 Palm,None,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
180,0.8528791518,KMCXRP#0180,,,FFFFFF,None,Blue,blue greenShirt,green Headphone2,green Headphone2,1,None,None,red Rounded,66,red Shaggy,red Shaggy,red Shaggy,1 Piece,None,Smile,None,None,None,Red,Red,Red
181,0.6636062564,KMCXRP#0181,,,FFFFFF,None,Blue,blue Uniform 2,None,None,5,pink Gandamu,blue Scouter,brown Soft,14,brown Short,brown Short,brown Short,5 Grip,None,Tongue,None,None,None,Blue,Blue,Blue
182,0.2253690813,KMCXRP#0182,,,FFFFFF,None,Green,purple Uniform 1,None,None,4,pink Steampunk,blue green Round glasses,gray Serious,27,gray Shaggy,gray Shaggy,gray Shaggy,4 Index finger,pink Gas mask2,Tongue,None,None,None,Orange,Orange,Orange
183,0.2806107166,KMCXRP#0183,,,FFFFFF,blue Octopus,Light Blue,yellow Uniform 8,None,None,2,None,yellow Steampunk,yellow Round,79,yellow Short,yellow Short,yellow Short,2 Index finger,purple Gas mask2,Candy,None,None,None,Light Blue,Light Blue,Light Blue
184,0.1825526159,KMCXRP#0184,,,FFFFFF,None,Green,blue Uniform 8,pink jimu,pink jimu,3,None,None,red Shaped,66,red Bob perm,red Bob perm,red Bob perm,3 Ring,navy Gandamu,Neutral,Tattoo,None,None,Green,Green,Green
185,0.722200968,KMCXRP#0185,,,FFFFFF,pink Octopus,Pink,green Uniform 5,None,None,5,None,purple Scouter,red Drooping,66,red Bob perm,red Bob perm,red Bob perm,5 Index finger,None,UWU,None,None,None,Red,Red,Red
186,0.6025372637,KMCXRP#0186,,,FFFFFF,None,Yellow,blue Tank top,pink Steampunk,pink Steampunk,4,None,purple AR Glasses,brown Round,14,brown Braid,brown Braid,brown Braid,4 Ring,None,Serious,None,None,None,Blue Green,Blue Green,Blue Green
187,0.0003745494784,KMCXRP#0187,,,FFFFFF,None,Green,blue Tank top,light blue Zaku,light blue Zaku,1,purple Steampunk,None,marron Keen,40,marron Braid,marron Braid,marron Braid,1 Piece,None,UWU,None,None,None,Navy,Navy,Navy
188,0.3439606897,KMCXRP#0188,,,FFFFFF,red Controller,Green,pink OL,blue green Karasu,blue green Karasu,3,navy Zaku,blue Gandamu,red Wink,66,red Bob perm,red Bob perm,red Bob perm,3 Grip,None,Happy,None,None,None,Blue Green,Blue Green,Blue Green
189,0.4844689922,KMCXRP#0189,,,FFFFFF,None,Light Blue,blue greenOL,None,None,1,None,purple AR Glasses,gray Boy,27,gray Long,gray Long,gray Long,1 Grip,purple Karasu,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
190,0.187258876,KMCXRP#0190,,,FFFFFF,light blue Controller,Yellow,yellow Uniform 2,green jimu,green jimu,3,red Jimu,orange Scouter,red Wink,66,red Short,red Short,red Short,3 Index finger,None,Surprised,None,None,None,Orange,Orange,Orange
191,0.6992916897,KMCXRP#0191,,,FFFFFF,None,Green,green Uniform 4,navy Karasu,navy Karasu,2,None,None,orange Wink,53,orange Dango,orange Dango,orange Dango,2 Piece,orange Gandamu,Candy,None,None,None,Pink,Pink,Pink
192,0.2785701172,KMCXRP#0192,,,FFFFFF,None,Red,light blue OL,green jimu,green jimu,3,red Jimu,None,marron Quiet,40,marron Braid,marron Braid,marron Braid,3 Piece,pink Gandamu,Happy,Tear,None,None,Blue Green,Blue Green,Blue Green
193,0.2412264314,KMCXRP#0193,,,FFFFFF,None,Yellow2,blue greenUniform 4,green Gandamu,green Gandamu,4,purple Jimu,orange Zaku,yellow Boy,79,yellow Braid,yellow Braid,yellow Braid,4 Piece,orange Steampunk,Surprised,None,None,None,Purple,Purple,Purple
194,0.3249245152,KMCXRP#0194,,,FFFFFF,pink Fish,Light Blue,light blue China,blue green jimu,blue green jimu,1,None,pink jimu,yellow Drooping,79,yellow Dango,yellow Dango,yellow Dango,1 Index finger,None,Candy,None,None,None,Blue,Blue,Blue
195,0.9641281304,KMCXRP#0195,,,FFFFFF,None,Yellow,blue Uniform 2,None,None,1,None,orange Karasu,marron Shaped,40,marron Long,marron Long,marron Long,1 Palm,None,Serious,None,None,None,Orange,Orange,Orange
196,0.6192676741,KMCXRP#0196,,,FFFFFF,None,Orange,purple Kimono,blue Karasu,blue Karasu,4,blue green Steampunk,None,gray Tigray,27,gray Bob,gray Bob,gray Bob,4 Grip,blue Steampunk,Tired,None,None,None,Pink,Pink,Pink
197,0.2672112966,KMCXRP#0197,,,FFFFFF,blue green Fish,Orange,red Uniform 5,blue Gandamu,blue Gandamu,4,None,navy Eye pad,black Rounded,1,black Braid,black Braid,black Braid,4 Palm,None,Smile,None,blue Nou mask,None,Orange,Orange,Orange
198,0.2217960522,KMCXRP#0198,,,FFFFFF,None,Pink,red Uniform 1,None,None,5,None,None,marron Serious,40,marron Long permanent,marron Long permanent,marron Long permanent,5 Palm,blue green Normal,Smile,None,None,None,Blue,Blue,Blue
