id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
5108,0.488495993,KMCXRP#5108,,,FFFFFF,green Flower,Purple,orange Sukajan,red Steampunk,red Steampunk,3,None,blue Round glasses,marron Eyelashes,40,marron Shaggy,marron Shaggy,marron Shaggy,3 Palm,red Steampunk,Tongue,None,red Signal,None,Red,Red,Red
5109,0.835042922,KMCXRP#5109,,,FFFFFF,blue green Flower,Yellow,blue greenUniform 10,light blue Karasu,light blue Karasu,1,None,None,gray Cat,27,gray Short,gray Short,gray Short,1 Grip,None,Surprised,None,None,None,Yellow,Yellow,Yellow
5110,0.702944686,KMCXRP#5110,,,FFFFFF,None,Pink,red OL,None,None,3,purple Steampunk,pink AR Glasses,gray Eyelashes,27,gray Braid,gray Braid,gray Braid,3 Piece,None,Tongue,None,None,Sun blue,Light Blue,Light Blue,Light Blue
5111,0.314555019,KMCXRP#5111,,,FFFFFF,None,Blue,blue greenJersey,light blue jimu,light blue jimu,1,None,Green Zaku,brown Rounded,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Grip,None,Happy,None,green Hannya mask,None,Light Blue,Light Blue,Light Blue
5112,0.702513121,KMCXRP#5112,,,FFFFFF,None,Blue Green,red Jersey,orange Headphone1,orange Headphone1,1,None,None,brown Drooping,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Index finger,None,Sleepy,None,None,None,Red,Red,Red
5113,0.70462806,KMCXRP#5113,,,FFFFFF,orange mechanical feather,Yellow2,red Uniform 3,None,None,3,blue Jimu,None,red Eyelashes,66,red Short,red Short,red Short,3 Piece,None,Candy,None,None,None,Pink,Pink,Pink
5114,0.935230538,KMCXRP#5114,,,FFFFFF,navy Controller,Pink,navy Uniform 2,red jimu,red jimu,2,None,Green Scouter,marron Serious,40,marron Long permanent,marron Long permanent,marron Long permanent,2 Piece,None,Serious,None,None,None,Light Blue,Light Blue,Light Blue
5115,0.246658825,KMCXRP#5115,,,FFFFFF,None,Red,purple Kimono,red Karasu,red Karasu,4,None,orange Karasu,yellow Rounded,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,4 Index finger,None,Candy,None,Signal,None,Blue Green,Blue Green,Blue Green
5116,0.630173208,KMCXRP#5116,,,FFFFFF,None,Pink,orange Uniform 2,None,None,3,navy Zaku,None,red Quiet,66,red Princess,red Princess,red Princess,3 Ring,None,Happy,Tear,None,None,Blue Green,Blue Green,Blue Green
5117,0.29688282,KMCXRP#5117,,,FFFFFF,None,Pink,yellow Kimono,red Steampunk,red Steampunk,2,red Gandamu,None,yellow Soft,79,yellow Long,yellow Long,yellow Long,2 Index finger,None,Tired,None,None,None,Navy,Navy,Navy
5118,0.059757247,KMCXRP#5118,,,FFFFFF,None,Green,light blue Uniform 1,blue Steampunk,blue Steampunk,4,None,yellow Eye pad,brown Eyelashes,14,brown Twin tail,brown Twin tail,brown Twin tail,4 Palm,None,Tired,None,None,None,Navy,Navy,Navy
5119,0.482841625,KMCXRP#5119,,,FFFFFF,None,Red,light blue Uniform 5,purple Zaku,purple Zaku,1,None,blue green Karasu,brown Soft,14,brown Bob,brown Bob,brown Bob,1 Grip,None,Happy,None,None,None,Purple,Purple,Purple
5120,0.906560114,KMCXRP#5120,,,FFFFFF,None,Blue Green,pink Sukajan,None,None,3,yellow Gandamu,None,orange Round,53,orange Bob perm,orange Bob perm,orange Bob perm,3 Piece,blue Normal,Tired,None,orange Kitsune masuk,Sun blue green,Green,Green,Green
5121,0.273486965,KMCXRP#5121,,,FFFFFF,None,Orange,pink Uniform 9,green jimu,green jimu,5,None,None,brown Keen,14,brown Long,brown Long,brown Long,5 Grip,None,Sleepy,None,None,Sun purple,Blue,Blue,Blue
5122,0.565060825,KMCXRP#5122,,,FFFFFF,None,Blue,blue Sukajan,light blue Headphone2,light blue Headphone2,2,None,None,black Cat,1,black Bob perm,black Bob perm,black Bob perm,2 Grip,None,Candy,Tattoo,None,None,Green,Green,Green
5123,0.450302426,KMCXRP#5123,,,FFFFFF,red Planet,Orange,red Tank top,orange Headphone1,orange Headphone1,4,purple Steampunk,None,gray Wink,27,gray Bob perm,gray Bob perm,gray Bob perm,4 Ring,yellow Gandamu,Surprised,None,None,None,Orange,Orange,Orange
5124,0.749249141,KMCXRP#5124,,,FFFFFF,light blue Gun,Orange,purple Uniform 1,None,None,2,None,None,brown Quiet,14,brown Long,brown Long,brown Long,2 Palm,None,UWU,None,None,None,Purple,Purple,Purple
5125,0.563690532,KMCXRP#5125,,,FFFFFF,blue green mechanical feather,Pink,pink Uniform 6,None,None,5,blue green Steampunk,navy Zaku,brown Serious,14,brown Long permanent,brown Long permanent,brown Long permanent,5 Piece,None,Happy,None,None,None,Green,Green,Green
5126,0.42656432,KMCXRP#5126,,,FFFFFF,green Gun,Blue Green,navy Uniform 9,None,None,1,red Jimu,None,red Eyelashes,66,red Shaggy,red Shaggy,red Shaggy,1 Grip,None,Happy,None,purple Kitsune masuk,None,Green,Green,Green
5127,0.401504078,KMCXRP#5127,,,FFFFFF,None,Purple,pink Uniform 7,None,None,3,pink Jimu,None,red Eyelashes,66,red Bob,red Bob,red Bob,3 Index finger,None,Serious,None,None,None,Green,Green,Green
5128,0.209620352,KMCXRP#5128,,,FFFFFF,None,Yellow,light blue T-shirt,pink jimu,pink jimu,2,None,None,brown Rounded,14,brown Braid,brown Braid,brown Braid,2 Grip,yellow Steampunk,Serious,None,None,None,Blue,Blue,Blue
5129,0.301596629,KMCXRP#5129,,,FFFFFF,light blue devil's feather,Pink,orange Sukajan,blue green Headphone2,blue green Headphone2,3,pink Steampunk,None,orange Tiorange,53,orange Twin tail,orange Twin tail,orange Twin tail,3 Index finger,None,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
5130,0.652820876,KMCXRP#5130,,,FFFFFF,None,Light Blue,yellow OL,None,None,2,None,None,marron Cat,40,marron Bob,marron Bob,marron Bob,2 Grip,None,Candy,None,None,None,Navy,Navy,Navy
5131,0.339855983,KMCXRP#5131,,,FFFFFF,pink Flower,Yellow,blue greenSukajan,blue Headphone1,blue Headphone1,5,purple Gandamu,None,red Wink,66,red Bob perm,red Bob perm,red Bob perm,5 Index finger,None,Tongue,None,None,None,Pink,Pink,Pink
5132,0.805055,KMCXRP#5132,,,FFFFFF,None,Yellow,red China,None,None,1,None,None,black Eyelashes,1,black Shaggy,black Shaggy,black Shaggy,1 Grip,None,Tongue,None,None,None,Blue Green,Blue Green,Blue Green
5133,0.817217253,KMCXRP#5133,,,FFFFFF,None,Pink,blue greenChina,None,None,4,None,None,gray Round,27,gray Twin tail,gray Twin tail,gray Twin tail,4 Index finger,red Zaku,Surprised,None,None,None,Navy,Navy,Navy
5134,0.136605765,KMCXRP#5134,,,FFFFFF,None,Green,navy Uniform 9,red jimu,red jimu,2,None,None,brown Eyelashes,14,brown Braid,brown Braid,brown Braid,2 Grip,orange Zaku,Smile,None,light blue Beam,None,Red,Red,Red
5135,0.367105016,KMCXRP#5135,,,FFFFFF,None,Orange,light blue Uniform 7,yellow Headphone2,yellow Headphone2,2,None,blue jimu,brown Shaped,14,brown Bob perm,brown Bob perm,brown Bob perm,2 Palm,blue green Zaku,Tired,None,None,None,Navy,Navy,Navy
5136,0.003237149,KMCXRP#5136,,,FFFFFF,None,Blue Green,blue Shirt,None,None,3,None,None,red Soft,66,red Bob perm,red Bob perm,red Bob perm,3 Grip,None,Smile,None,None,None,Red,Red,Red
5137,0.487728936,KMCXRP#5137,,,FFFFFF,None,Orange,green Uniform 7,purple Headphone2,purple Headphone2,2,red Jimu,None,orange Round,53,orange Bob perm,orange Bob perm,orange Bob perm,2 Grip,None,Happy,None,None,None,Light Blue,Light Blue,Light Blue
5138,0.938817121,KMCXRP#5138,,,FFFFFF,None,Yellow2,blue greenUniform 5,orange Headphone1,orange Headphone1,1,None,red AR Glasses,marron Keen,40,marron Princess,marron Princess,marron Princess,1 Index finger,None,Neutral,None,None,None,Green,Green,Green
5139,0.466381142,KMCXRP#5139,,,FFFFFF,None,Green,light blue Uniform 2,None,None,1,None,blue jimu,orange Boy,53,orange Short,orange Short,orange Short,1 Ring,purple Gas mask3,Surprised,Tear,None,None,Blue Green,Blue Green,Blue Green
5140,0.726071322,KMCXRP#5140,,,FFFFFF,red Planet,Orange,blue Uniform 1,None,None,1,pink Gandamu,light blue Cyber,black Serious,1,black Twin tail,black Twin tail,black Twin tail,1 Piece,yellow Normal,Tired,None,None,None,Orange,Orange,Orange
5141,0.865706923,KMCXRP#5141,,,FFFFFF,None,Purple,yellow T-shirt,None,None,4,None,navy AR Glasses,gray Cat,27,gray Princess,gray Princess,gray Princess,4 Grip,light blue Gandamu,Neutral,None,None,None,Orange,Orange,Orange
5142,0.720059822,KMCXRP#5142,,,FFFFFF,None,Pink,red Uniform 8,red Headphone1,red Headphone1,3,purple Gandamu,None,brown Serious,14,brown Braid,brown Braid,brown Braid,3 Grip,None,Surprised,None,None,None,Blue Green,Blue Green,Blue Green
5143,0.860820708,KMCXRP#5143,,,FFFFFF,None,Pink,pink Uniform 9,None,None,5,None,light blue Cyber,gray Eyelashes,27,gray Long,gray Long,gray Long,5 Ring,yellow Zaku,Happy,None,None,None,Blue,Blue,Blue
5144,0.768266502,KMCXRP#5144,,,FFFFFF,purple devil's feather,Blue,orange Uniform 7,None,None,2,None,blue jimu,gray Wink,27,gray Short,gray Short,gray Short,2 Index finger,None,Happy,None,None,None,Navy,Navy,Navy
5145,0.392718012,KMCXRP#5145,,,FFFFFF,None,Orange,orange Uniform 1,None,None,3,pink Gandamu,yellow Cyber,yellow Serious,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,3 Ring,None,Smile,None,light blue Signal,None,Green,Green,Green
5146,0.152950899,KMCXRP#5146,,,FFFFFF,None,Purple,light blue Tank top,None,None,3,None,red Karasu,black Serious,1,black Dango,black Dango,black Dango,3 Piece,None,Surprised,None,None,None,Blue,Blue,Blue
5147,0.994917061,KMCXRP#5147,,,FFFFFF,None,Yellow,light blue Uniform 3,orange Headphone1,orange Headphone1,4,None,Green Cyber,brown Quiet,14,brown Bob perm,brown Bob perm,brown Bob perm,4 Index finger,None,Candy,Tattoo,None,None,Red,Red,Red
5148,0.784425256,KMCXRP#5148,,,FFFFFF,yellow Lightsaber,Light Blue,orange Uniform 2,None,None,4,None,None,red Wink,66,red Princess,red Princess,red Princess,4 Piece,None,Sleepy,None,None,None,Red,Red,Red
5149,0.179503579,KMCXRP#5149,,,FFFFFF,None,Blue,blue Overall,None,None,2,None,None,yellow Soft,79,yellow Braid,yellow Braid,yellow Braid,2 Ring,blue Gas mask3,Tongue,Tattoo,None,None,Pink,Pink,Pink
5150,0.797598791,KMCXRP#5150,,,FFFFFF,None,Light Blue,red Uniform 9,navy Steampunk,navy Steampunk,1,None,None,yellow Serious,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,1 Piece,Green Gas mask2,Smile,None,blue green Signal,None,Blue,Blue,Blue
5151,0.87422492,KMCXRP#5151,,,FFFFFF,None,Light Blue,navy Uniform 6,pink Zaku,pink Zaku,1,yellow Gandamu,None,orange Keen,53,orange Bob,orange Bob,orange Bob,1 Palm,None,UWU,None,orange Signal,None,Pink,Pink,Pink
5152,0.288516371,KMCXRP#5152,,,FFFFFF,purple Controller,Green,green Uniform 9,None,None,4,None,None,red Eyelashes,66,red Bob perm,red Bob perm,red Bob perm,4 Index finger,None,Tired,None,navy Kitsune masuk,None,Orange,Orange,Orange
5153,0.788086355,KMCXRP#5153,,,FFFFFF,None,Yellow,red Uniform 10,blue Zaku,blue Zaku,3,None,navy Karasu,orange Shaped,53,orange Dango,orange Dango,orange Dango,3 Piece,None,Happy,None,None,None,Blue,Blue,Blue
5154,0.103372879,KMCXRP#5154,,,FFFFFF,pink devil's feather,Yellow,navy Tank top,None,None,3,None,None,orange Rounded,53,orange Twin tail,orange Twin tail,orange Twin tail,3 Grip,orange Karasu,Surprised,Tear,None,None,Orange,Orange,Orange
5155,0.968771095,KMCXRP#5155,,,FFFFFF,None,Purple,blue greenUniform 1,blue Headphone2,blue Headphone2,5,None,pink AR Glasses,gray Rounded,27,gray Princess,gray Princess,gray Princess,5 Index finger,pink Normal,Sleepy,None,None,None,Blue,Blue,Blue
5156,0.930898278,KMCXRP#5156,,,FFFFFF,None,Blue,yellow Uniform 4,None,None,2,purple Zaku,None,red Eyelashes,66,red Braid,red Braid,red Braid,2 Piece,None,UWU,None,None,None,Purple,Purple,Purple
5157,0.686485368,KMCXRP#5157,,,FFFFFF,None,Orange,navy Uniform 9,None,None,3,red Steampunk,blue green AR Glasses,gray Drooping,27,gray Bob perm,gray Bob perm,gray Bob perm,3 Palm,None,Candy,None,None,None,Red,Red,Red
5158,0.911993964,KMCXRP#5158,,,FFFFFF,yellow devil's feather,Pink,pink Uniform 1,None,None,3,green Steampunk,light blue Scouter,brown Tibrown,14,brown Princess,brown Princess,brown Princess,3 Piece,None,UWU,None,None,None,Orange,Orange,Orange
5159,0.136500828,KMCXRP#5159,,,FFFFFF,None,Yellow,purple Uniform 6,blue green Headphone2,blue green Headphone2,1,None,orange Scouter,gray Tigray,27,gray Long permanent,gray Long permanent,gray Long permanent,1 Piece,red Karasu,UWU,None,light blue Nou mask,None,Purple,Purple,Purple
5160,0.170599271,KMCXRP#5160,,,FFFFFF,None,Orange,blue greenUniform 4,pink Headphone1,pink Headphone1,5,navy Jimu,None,orange Wink,53,orange Long,orange Long,orange Long,5 Index finger,None,UWU,None,pink Nou mask,None,Orange,Orange,Orange
5161,0.063325778,KMCXRP#5161,,,FFFFFF,navy Angel Wings,Light Blue,navy Uniform 3,None,None,3,None,Green Cyber,brown Keen,14,brown Princess,brown Princess,brown Princess,3 Index finger,None,Candy,None,None,None,Light Blue,Light Blue,Light Blue
5162,0.080140033,KMCXRP#5162,,,FFFFFF,None,Green,red Overall,pink Headphone1,pink Headphone1,1,red Gandamu,blue green Round glasses,yellow Quiet,79,yellow Princess,yellow Princess,yellow Princess,1 Ring,None,Neutral,None,None,None,Yellow,Yellow,Yellow
5163,0.055316026,KMCXRP#5163,,,FFFFFF,None,Blue,blue greenChina,None,None,3,None,None,brown Soft,14,brown Shaggy,brown Shaggy,brown Shaggy,3 Piece,None,Smile,None,None,None,Navy,Navy,Navy
5164,0.344350377,KMCXRP#5164,,,FFFFFF,None,Blue,red Uniform 6,None,None,2,None,None,black Keen,1,black Braid,black Braid,black Braid,2 Piece,light blue Gas mask1,Serious,None,None,None,Purple,Purple,Purple
5165,0.987481406,KMCXRP#5165,,,FFFFFF,None,Orange,blue greenUniform 10,blue green Gandamu,blue green Gandamu,1,red Steampunk,None,marron Drooping,40,marron Princess,marron Princess,marron Princess,1 Grip,None,Serious,None,None,None,Orange,Orange,Orange
5166,0.614176196,KMCXRP#5166,,,FFFFFF,orange Fish,Orange,light blue Uniform 6,yellow jimu,yellow jimu,2,None,None,marron Cat,40,marron Long,marron Long,marron Long,2 Piece,None,Tongue,None,None,None,Navy,Navy,Navy
5167,0.465737391,KMCXRP#5167,,,FFFFFF,None,Light Blue,yellow Uniform 3,None,None,3,None,None,yellow Round,79,yellow Bob,yellow Bob,yellow Bob,3 Grip,None,Tired,None,None,None,Blue Green,Blue Green,Blue Green
5168,0.048904619,KMCXRP#5168,,,FFFFFF,orange Controller,Blue,yellow Uniform 8,blue Karasu,blue Karasu,4,None,None,red Rounded,66,red Bob perm,red Bob perm,red Bob perm,4 Piece,blue green Steampunk,Sleepy,None,None,None,Navy,Navy,Navy
5169,0.476989323,KMCXRP#5169,,,FFFFFF,None,Blue,purple OL,yellow Gandamu,yellow Gandamu,2,None,None,brown Shaped,14,brown Long,brown Long,brown Long,2 Palm,None,Neutral,None,None,None,Pink,Pink,Pink
5170,0.015281305,KMCXRP#5170,,,FFFFFF,None,Yellow2,orange Uniform 7,None,None,3,None,None,marron Eyelashes,40,marron Dango,marron Dango,marron Dango,3 Ring,None,Happy,None,None,None,Light Blue,Light Blue,Light Blue
5171,0.120949844,KMCXRP#5171,,,FFFFFF,pink devil's feather,Yellow2,orange Uniform 6,pink Gandamu,pink Gandamu,1,None,None,black Shaped,1,black Princess,black Princess,black Princess,1 Ring,light blue Gas mask1,UWU,None,None,None,Red,Red,Red
5172,0.699466963,KMCXRP#5172,,,FFFFFF,green Fish,Red,light blue Uniform 2,blue Headphone1,blue Headphone1,5,pink Gandamu,navy Steampunk,marron Eyelashes,40,marron Long,marron Long,marron Long,5 Piece,pink Gas mask2,Happy,Tattoo,None,Sun lite blue,Blue,Blue,Blue
5173,0.901827883,KMCXRP#5173,,,FFFFFF,blue Gun,Yellow,green Hooded sweatshirt,None,None,1,blue green Steampunk,red Round glasses,gray Boy,27,gray Shaggy,gray Shaggy,gray Shaggy,1 Ring,None,Tired,None,None,None,Navy,Navy,Navy
5174,0.370158195,KMCXRP#5174,,,FFFFFF,green Octopus,Blue,purple OL,None,None,3,None,navy Karasu,marron Round,40,marron Princess,marron Princess,marron Princess,3 Ring,None,Serious,Tattoo,None,None,Blue,Blue,Blue
5175,0.716966594,KMCXRP#5175,,,FFFFFF,purple Controller,Yellow2,purple Overall,None,None,5,None,None,brown Round,14,brown Long,brown Long,brown Long,5 Palm,blue Zaku,Sleepy,None,None,None,Pink,Pink,Pink
5176,0.104596768,KMCXRP#5176,,,FFFFFF,None,Pink,orange Overall,light blue Gandamu,light blue Gandamu,4,red Gandamu,red Steampunk,black Cat,1,black Long,black Long,black Long,4 Ring,None,Happy,None,None,None,Purple,Purple,Purple
5177,0.286750483,KMCXRP#5177,,,FFFFFF,light blue Fish,Blue Green,blue Uniform 7,None,None,4,None,None,gray Rounded,27,gray Bob perm,gray Bob perm,gray Bob perm,4 Ring,Green jimu,Tired,None,None,None,Yellow,Yellow,Yellow
5178,0.090678199,KMCXRP#5178,,,FFFFFF,None,Red,blue Uniform 10,blue green Gandamu,blue green Gandamu,3,blue green Steampunk,None,orange Serious,53,orange Shaggy,orange Shaggy,orange Shaggy,3 Ring,None,Sleepy,None,None,Sun yellow,Red,Red,Red
5179,0.232874245,KMCXRP#5179,,,FFFFFF,None,Blue,red Hooded sweatshirt,blue Zaku,blue Zaku,3,None,blue green Scouter,marron Keen,40,marron Dango,marron Dango,marron Dango,3 Index finger,None,Smile,None,None,None,Light Blue,Light Blue,Light Blue
5180,0.906734811,KMCXRP#5180,,,FFFFFF,blue Lightsaber,Yellow2,green Uniform 6,light blue Steampunk,light blue Steampunk,3,red Gandamu,None,red Shaped,66,red Long permanent,red Long permanent,red Long permanent,3 Palm,None,Neutral,None,None,None,Orange,Orange,Orange
5181,0.503219541,KMCXRP#5181,,,FFFFFF,None,Purple,pink Uniform 7,None,None,3,None,orange Scouter,black Serious,1,black Long,black Long,black Long,3 Piece,None,Happy,None,None,None,Purple,Purple,Purple
5182,0.10522494,KMCXRP#5182,,,FFFFFF,blue Angel Wings,Red,yellow Overall,pink Gandamu,pink Gandamu,5,None,pink Steampunk,yellow Round,79,yellow Long,yellow Long,yellow Long,5 Ring,None,Smile,Tattoo,None,None,Green,Green,Green
5183,0.049597461,KMCXRP#5183,,,FFFFFF,purple Lightsaber,Green,light blue Uniform 6,None,None,4,None,None,marron Timarron,40,marron Long permanent,marron Long permanent,marron Long permanent,4 Grip,None,Candy,None,None,None,Green,Green,Green
5184,0.777545405,KMCXRP#5184,,,FFFFFF,None,Red,orange Shirt,light blue Headphone2,light blue Headphone2,3,None,orange Round glasses,gray Round,27,gray Short,gray Short,gray Short,3 Palm,None,Sleepy,None,None,Sun blue,Navy,Navy,Navy
5185,0.04358608,KMCXRP#5185,,,FFFFFF,None,Blue Green,blue greenTank top,None,None,2,orange Steampunk,None,yellow Eyelashes,79,yellow Princess,yellow Princess,yellow Princess,2 Grip,purple Normal,Tongue,None,None,None,Light Blue,Light Blue,Light Blue
5186,0.7351665,KMCXRP#5186,,,FFFFFF,pink mechanical feather,Yellow,light blue Uniform 3,purple Steampunk,purple Steampunk,4,light blue Gandamu,navy Karasu,marron Rounded,40,marron Twin tail,marron Twin tail,marron Twin tail,4 Piece,None,Neutral,None,None,None,Yellow,Yellow,Yellow
5187,0.935348487,KMCXRP#5187,,,FFFFFF,None,Light Blue,light blue Jersey,red Steampunk,red Steampunk,2,orange Steampunk,blue Eye pad,gray Cat,27,gray Dango,gray Dango,gray Dango,2 Index finger,orange jimu,Happy,Tear,purple Kitsune masuk,Sun blue,Green,Green,Green
5188,0.328553231,KMCXRP#5188,,,FFFFFF,None,Yellow,navy Uniform 1,pink Karasu,pink Karasu,4,yellow Gandamu,None,orange Boy,53,orange Long,orange Long,orange Long,4 Grip,None,Happy,None,None,None,Purple,Purple,Purple
5189,0.056012784,KMCXRP#5189,,,FFFFFF,None,Red,blue Uniform 1,blue jimu,blue jimu,4,None,blue jimu,red Rounded,66,red Shaggy,red Shaggy,red Shaggy,4 Piece,purple Normal,Happy,None,None,None,Blue Green,Blue Green,Blue Green
5190,0.451798464,KMCXRP#5190,,,FFFFFF,orange mechanical feather,Orange,pink Kimono,navy Zaku,navy Zaku,3,None,None,red Quiet,66,red Princess,red Princess,red Princess,3 Piece,None,Happy,None,None,None,Blue Green,Blue Green,Blue Green
5191,0.486903509,KMCXRP#5191,,,FFFFFF,None,Purple,green Jersey,red Karasu,red Karasu,3,None,blue Gandamu,yellow Eyelashes,79,yellow Short,yellow Short,yellow Short,3 Grip,yellow Gas mask2,Serious,None,None,None,Green,Green,Green
5192,0.800094075,KMCXRP#5192,,,FFFFFF,red Lightsaber,Green,red Tank top,None,None,5,blue green Zaku,None,gray Keen,27,gray Bob,gray Bob,gray Bob,5 Grip,None,Neutral,None,None,None,Orange,Orange,Orange
5193,0.585238717,KMCXRP#5193,,,FFFFFF,navy Octopus,Purple,red Uniform 1,None,None,2,None,None,marron Timarron,40,marron Dango,marron Dango,marron Dango,2 Index finger,None,Candy,Tear,None,Sun navy,Blue,Blue,Blue
5194,0.202265643,KMCXRP#5194,,,FFFFFF,None,Yellow2,yellow Uniform 2,pink Steampunk,pink Steampunk,2,None,None,gray Serious,27,gray Twin tail,gray Twin tail,gray Twin tail,2 Ring,None,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
5195,0.898074235,KMCXRP#5195,,,FFFFFF,None,Pink,light blue Kimono,None,None,5,None,orange Gandamu,marron Quiet,40,marron Short,marron Short,marron Short,5 Piece,None,Candy,None,None,None,Light Blue,Light Blue,Light Blue
5196,0.725386733,KMCXRP#5196,,,FFFFFF,None,Light Blue,purple Uniform 1,None,None,2,None,None,yellow Round,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,2 Piece,None,Neutral,None,None,None,Blue,Blue,Blue
